Date,Price
22-Nov-13,1804.760 
21-Nov-13,1795.850 
20-Nov-13,1781.370 
19-Nov-13,1787.870 
18-Nov-13,1791.530 
15-Nov-13,1798.180 
14-Nov-13,1790.620 
13-Nov-13,1782.000 
12-Nov-13,1767.690 
11-Nov-13,1771.890 
08-Nov-13,1770.610 
07-Nov-13,1747.150 
06-Nov-13,1770.490 
05-Nov-13,1762.970 
04-Nov-13,1767.930 
01-Nov-13,1761.640 
31-Oct-13,1756.540 
30-Oct-13,1763.310 
29-Oct-13,1771.950 
28-Oct-13,1762.110 
25-Oct-13,1759.770 
24-Oct-13,1752.070 
23-Oct-13,1746.380 
22-Oct-13,1754.670 
21-Oct-13,1744.660 
18-Oct-13,1744.500 
17-Oct-13,1733.150 
16-Oct-13,1721.540 
15-Oct-13,1698.060 
14-Oct-13,1710.140 
11-Oct-13,1703.200 
10-Oct-13,1692.560 
09-Oct-13,1656.400 
08-Oct-13,1655.450 
07-Oct-13,1676.120 
04-Oct-13,1690.500 
03-Oct-13,1678.660 
02-Oct-13,1693.870 
01-Oct-13,1695.000 
30-Sep-13,1681.550 
27-Sep-13,1691.750 
26-Sep-13,1698.670 
25-Sep-13,1692.770 
24-Sep-13,1697.420 
23-Sep-13,1701.840 
20-Sep-13,1709.910 
19-Sep-13,1722.340 
18-Sep-13,1725.520 
17-Sep-13,1704.760 
16-Sep-13,1697.600 
13-Sep-13,1687.990 
12-Sep-13,1683.420 
11-Sep-13,1689.130 
10-Sep-13,1683.990 
09-Sep-13,1671.710 
06-Sep-13,1655.170 
05-Sep-13,1655.080 
04-Sep-13,1653.080 
03-Sep-13,1639.770 
30-Aug-13,1632.970 
29-Aug-13,1638.170 
28-Aug-13,1634.960 
27-Aug-13,1630.480 
26-Aug-13,1656.780 
23-Aug-13,1663.500 
22-Aug-13,1656.960 
21-Aug-13,1642.800 
20-Aug-13,1652.350 
19-Aug-13,1646.060 
16-Aug-13,1655.830 
15-Aug-13,1661.320 
14-Aug-13,1685.390 
13-Aug-13,1694.160 
12-Aug-13,1689.470 
09-Aug-13,1691.420 
08-Aug-13,1697.480 
07-Aug-13,1690.910 
06-Aug-13,1697.370 
05-Aug-13,1707.140 
02-Aug-13,1709.670 
01-Aug-13,1706.870 
31-Jul-13,1685.730 
30-Jul-13,1685.960 
29-Jul-13,1685.330 
26-Jul-13,1691.650 
25-Jul-13,1690.250 
24-Jul-13,1685.940 
23-Jul-13,1692.390 
22-Jul-13,1695.530 
19-Jul-13,1692.090 
18-Jul-13,1689.370 
17-Jul-13,1680.910 
16-Jul-13,1676.260 
15-Jul-13,1682.500 
12-Jul-13,1680.190 
11-Jul-13,1675.020 
10-Jul-13,1652.620 
09-Jul-13,1652.320 
08-Jul-13,1640.460 
05-Jul-13,1631.890 
03-Jul-13,1615.410 
02-Jul-13,1614.080 
01-Jul-13,1614.960 
28-Jun-13,1606.280 
27-Jun-13,1613.200 
26-Jun-13,1603.260 
25-Jun-13,1588.030 
24-Jun-13,1573.090 
21-Jun-13,1592.430 
20-Jun-13,1588.190 
19-Jun-13,1628.930 
18-Jun-13,1651.810 
17-Jun-13,1639.040 
14-Jun-13,1626.730 
13-Jun-13,1636.360 
12-Jun-13,1612.520 
11-Jun-13,1626.130 
10-Jun-13,1642.810 
07-Jun-13,1643.380 
06-Jun-13,1622.560 
05-Jun-13,1608.900 
04-Jun-13,1631.380 
03-Jun-13,1640.420 
31-May-13,1630.740 
30-May-13,1654.410 
29-May-13,1648.360 
28-May-13,1660.060 
24-May-13,1649.600 
23-May-13,1650.510 
22-May-13,1655.350 
21-May-13,1669.160 
20-May-13,1666.290 
17-May-13,1667.470 
16-May-13,1650.470 
15-May-13,1658.780 
14-May-13,1650.340 
13-May-13,1633.770 
10-May-13,1633.700 
09-May-13,1626.670 
08-May-13,1632.690 
07-May-13,1625.960 
06-May-13,1617.500 
03-May-13,1614.420 
02-May-13,1597.590 
01-May-13,1582.700 
30-Apr-13,1597.570 
29-Apr-13,1593.610 
26-Apr-13,1582.240 
25-Apr-13,1585.160 
24-Apr-13,1578.790 
23-Apr-13,1578.780 
22-Apr-13,1562.500 
19-Apr-13,1555.250 
18-Apr-13,1541.610 
17-Apr-13,1552.010 
16-Apr-13,1574.570 
15-Apr-13,1552.360 
12-Apr-13,1588.850 
11-Apr-13,1593.370 
10-Apr-13,1587.730 
09-Apr-13,1568.610 
08-Apr-13,1563.070 
05-Apr-13,1553.280 
04-Apr-13,1559.980 
03-Apr-13,1553.690 
02-Apr-13,1570.250 
01-Apr-13,1562.170 
28-Mar-13,1569.190 
27-Mar-13,1562.850 
26-Mar-13,1563.770 
25-Mar-13,1551.690 
22-Mar-13,1556.890 
21-Mar-13,1545.800 
20-Mar-13,1558.710 
19-Mar-13,1548.340 
18-Mar-13,1552.100 
15-Mar-13,1560.700 
14-Mar-13,1563.230 
13-Mar-13,1554.520 
12-Mar-13,1552.480 
11-Mar-13,1556.220 
08-Mar-13,1551.180 
07-Mar-13,1544.260 
06-Mar-13,1541.460 
05-Mar-13,1539.790 
04-Mar-13,1525.200 
01-Mar-13,1518.200 
28-Feb-13,1514.680 
27-Feb-13,1515.990 
26-Feb-13,1496.940 
25-Feb-13,1487.850 
22-Feb-13,1515.600 
21-Feb-13,1502.420 
20-Feb-13,1511.950 
19-Feb-13,1530.940 
15-Feb-13,1519.790 
14-Feb-13,1521.380 
13-Feb-13,1520.330 
12-Feb-13,1519.430 
11-Feb-13,1517.010 
08-Feb-13,1517.930 
07-Feb-13,1509.390 
06-Feb-13,1512.120 
05-Feb-13,1511.290 
04-Feb-13,1495.710 
01-Feb-13,1513.170 
31-Jan-13,1498.110 
30-Jan-13,1501.960 
29-Jan-13,1507.840 
28-Jan-13,1500.180 
25-Jan-13,1502.960 
24-Jan-13,1494.820 
23-Jan-13,1494.810 
22-Jan-13,1492.560 
18-Jan-13,1485.980 
17-Jan-13,1480.940 
16-Jan-13,1472.630 
15-Jan-13,1472.340 
14-Jan-13,1470.680 
11-Jan-13,1472.050 
10-Jan-13,1472.120 
09-Jan-13,1461.020 
08-Jan-13,1457.150 
07-Jan-13,1461.890 
04-Jan-13,1466.470 
03-Jan-13,1459.370 
02-Jan-13,1462.420 
31-Dec-12,1426.190 
28-Dec-12,1402.430 
27-Dec-12,1418.100 
26-Dec-12,1419.830 
24-Dec-12,1426.660 
21-Dec-12,1430.150 
20-Dec-12,1443.690 
19-Dec-12,1435.810 
18-Dec-12,1446.790 
17-Dec-12,1430.360 
14-Dec-12,1413.580 
13-Dec-12,1419.450 
12-Dec-12,1428.480 
11-Dec-12,1427.840 
10-Dec-12,1418.550 
07-Dec-12,1418.070 
06-Dec-12,1413.940 
05-Dec-12,1409.280 
04-Dec-12,1407.050 
03-Dec-12,1409.460 
30-Nov-12,1416.180 
29-Nov-12,1415.950 
28-Nov-12,1409.930 
27-Nov-12,1398.940 
26-Nov-12,1406.290 
23-Nov-12,1409.150 
21-Nov-12,1391.030 
20-Nov-12,1387.810 
19-Nov-12,1386.890 
16-Nov-12,1359.880 
15-Nov-12,1353.330 
14-Nov-12,1355.490 
13-Nov-12,1374.530 
12-Nov-12,1380.030 
09-Nov-12,1379.850 
08-Nov-12,1377.510 
07-Nov-12,1394.530 
06-Nov-12,1428.390 
05-Nov-12,1417.260 
02-Nov-12,1414.200 
01-Nov-12,1427.590 
31-Oct-12,1412.160 
26-Oct-12,1411.940 
25-Oct-12,1412.970 
24-Oct-12,1408.750 
23-Oct-12,1413.110 
22-Oct-12,1433.820 
19-Oct-12,1433.190 
18-Oct-12,1457.340 
17-Oct-12,1460.910 
16-Oct-12,1454.920 
15-Oct-12,1440.130 
12-Oct-12,1428.590 
11-Oct-12,1432.840 
10-Oct-12,1432.560 
09-Oct-12,1441.480 
08-Oct-12,1455.880 
05-Oct-12,1460.930 
04-Oct-12,1461.400 
03-Oct-12,1450.990 
02-Oct-12,1445.750 
01-Oct-12,1444.490 
28-Sep-12,1440.670 
27-Sep-12,1447.150 
26-Sep-12,1433.320 
25-Sep-12,1441.590 
24-Sep-12,1456.890 
21-Sep-12,1460.150 
20-Sep-12,1460.260 
19-Sep-12,1461.050 
18-Sep-12,1459.320 
17-Sep-12,1461.190 
14-Sep-12,1465.770 
13-Sep-12,1459.990 
12-Sep-12,1436.560 
11-Sep-12,1433.560 
10-Sep-12,1429.080 
07-Sep-12,1437.920 
06-Sep-12,1432.120 
05-Sep-12,1403.440 
04-Sep-12,1404.940 
31-Aug-12,1406.580 
30-Aug-12,1399.480 
29-Aug-12,1410.490 
28-Aug-12,1409.300 
27-Aug-12,1410.440 
24-Aug-12,1411.130 
23-Aug-12,1402.080 
22-Aug-12,1413.490 
21-Aug-12,1413.170 
20-Aug-12,1418.130 
17-Aug-12,1418.160 
16-Aug-12,1415.510 
15-Aug-12,1405.530 
14-Aug-12,1403.930 
13-Aug-12,1404.110 
10-Aug-12,1405.870 
09-Aug-12,1402.800 
08-Aug-12,1402.220 
07-Aug-12,1401.350 
06-Aug-12,1394.230 
03-Aug-12,1390.990 
02-Aug-12,1365.000 
01-Aug-12,1375.140 
31-Jul-12,1379.320 
30-Jul-12,1385.300 
27-Jul-12,1385.970 
26-Jul-12,1360.020 
25-Jul-12,1337.890 
24-Jul-12,1338.310 
23-Jul-12,1350.520 
20-Jul-12,1362.660 
19-Jul-12,1376.510 
18-Jul-12,1372.780 
17-Jul-12,1363.670 
16-Jul-12,1353.640 
13-Jul-12,1356.780 
12-Jul-12,1334.760 
11-Jul-12,1341.450 
10-Jul-12,1341.470 
09-Jul-12,1352.460 
06-Jul-12,1354.680 
05-Jul-12,1367.580 
03-Jul-12,1374.020 
02-Jul-12,1365.510 
29-Jun-12,1362.160 
28-Jun-12,1329.040 
27-Jun-12,1331.850 
26-Jun-12,1319.990 
25-Jun-12,1313.720 
22-Jun-12,1335.020 
21-Jun-12,1325.510 
20-Jun-12,1355.690 
19-Jun-12,1357.980 
18-Jun-12,1344.780 
15-Jun-12,1342.840 
14-Jun-12,1329.100 
13-Jun-12,1314.880 
12-Jun-12,1324.180 
11-Jun-12,1308.930 
08-Jun-12,1325.660 
07-Jun-12,1314.990 
06-Jun-12,1315.130 
05-Jun-12,1285.500 
04-Jun-12,1278.180 
01-Jun-12,1278.040 
31-May-12,1310.330 
30-May-12,1313.320 
29-May-12,1332.420 
25-May-12,1317.820 
24-May-12,1320.680 
23-May-12,1318.860 
22-May-12,1316.630 
21-May-12,1315.990 
18-May-12,1295.220 
17-May-12,1304.860 
16-May-12,1324.800 
15-May-12,1330.660 
14-May-12,1338.350 
11-May-12,1353.390 
10-May-12,1357.990 
09-May-12,1354.580 
08-May-12,1363.720 
07-May-12,1369.580 
04-May-12,1369.100 
03-May-12,1391.570 
02-May-12,1402.310 
01-May-12,1405.820 
30-Apr-12,1397.910 
27-Apr-12,1403.360 
26-Apr-12,1399.980 
25-Apr-12,1390.690 
24-Apr-12,1371.970 
23-Apr-12,1366.940 
20-Apr-12,1378.530 
19-Apr-12,1376.920 
18-Apr-12,1385.140 
17-Apr-12,1390.780 
16-Apr-12,1369.570 
13-Apr-12,1370.260 
12-Apr-12,1387.570 
11-Apr-12,1368.710 
10-Apr-12,1358.590 
09-Apr-12,1382.200 
05-Apr-12,1398.080 
04-Apr-12,1398.960 
03-Apr-12,1413.380 
02-Apr-12,1419.040 
30-Mar-12,1408.470 
29-Mar-12,1403.280 
28-Mar-12,1405.540 
27-Mar-12,1412.520 
26-Mar-12,1416.510 
23-Mar-12,1397.110 
22-Mar-12,1392.780 
21-Mar-12,1402.890 
20-Mar-12,1405.520 
19-Mar-12,1409.750 
16-Mar-12,1404.170 
15-Mar-12,1402.600 
14-Mar-12,1394.280 
13-Mar-12,1395.950 
12-Mar-12,1371.090 
09-Mar-12,1370.870 
08-Mar-12,1365.910 
07-Mar-12,1352.630 
06-Mar-12,1343.360 
05-Mar-12,1364.330 
02-Mar-12,1369.630 
01-Mar-12,1374.090 
29-Feb-12,1365.680 
28-Feb-12,1372.180 
27-Feb-12,1367.590 
24-Feb-12,1365.740 
23-Feb-12,1363.460 
22-Feb-12,1357.660 
21-Feb-12,1362.210 
17-Feb-12,1361.230 
16-Feb-12,1358.040 
15-Feb-12,1343.230 
14-Feb-12,1350.500 
13-Feb-12,1351.770 
10-Feb-12,1342.640 
09-Feb-12,1351.950 
08-Feb-12,1349.960 
07-Feb-12,1347.050 
06-Feb-12,1344.330 
03-Feb-12,1344.900 
02-Feb-12,1325.540 
01-Feb-12,1324.090 
31-Jan-12,1312.410 
30-Jan-12,1313.010 
27-Jan-12,1316.330 
26-Jan-12,1318.430 
25-Jan-12,1326.050 
24-Jan-12,1314.650 
23-Jan-12,1316.000 
20-Jan-12,1315.380 
19-Jan-12,1314.500 
18-Jan-12,1308.040 
17-Jan-12,1293.670 
13-Jan-12,1289.090 
12-Jan-12,1295.500 
11-Jan-12,1292.480 
10-Jan-12,1292.080 
09-Jan-12,1280.700 
06-Jan-12,1277.810 
05-Jan-12,1281.060 
04-Jan-12,1277.300 
03-Jan-12,1277.060 
30-Dec-11,1257.600 
29-Dec-11,1263.020 
28-Dec-11,1249.640 
27-Dec-11,1265.430 
23-Dec-11,1265.330 
22-Dec-11,1254.000 
21-Dec-11,1243.720 
20-Dec-11,1241.300 
19-Dec-11,1205.350 
16-Dec-11,1219.660 
15-Dec-11,1215.750 
14-Dec-11,1211.820 
13-Dec-11,1225.730 
12-Dec-11,1236.470 
09-Dec-11,1255.190 
08-Dec-11,1234.350 
07-Dec-11,1261.010 
06-Dec-11,1258.470 
05-Dec-11,1257.080 
02-Dec-11,1244.280 
01-Dec-11,1244.580 
30-Nov-11,1246.960 
29-Nov-11,1195.190 
28-Nov-11,1192.550 
25-Nov-11,1158.670 
23-Nov-11,1161.790 
22-Nov-11,1188.040 
21-Nov-11,1192.980 
18-Nov-11,1215.650 
17-Nov-11,1216.130 
16-Nov-11,1236.910 
15-Nov-11,1257.810 
14-Nov-11,1251.780 
11-Nov-11,1263.850 
10-Nov-11,1239.690 
09-Nov-11,1229.100 
08-Nov-11,1275.920 
07-Nov-11,1261.120 
04-Nov-11,1253.230 
03-Nov-11,1261.150 
